"Program","Year","Period","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Fruit","Category","Item","Metric","Area Grown","Fertilize","Organic","Type","Ingredient","Code","Domain Category","Value","CV (%)"
"CENSUS",2022,"YEAR","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT",30,"SHELBY","117","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","3","55.7"
"CENSUS",2022,"YEAR","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT",30,"SHELBY","117","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","3","52.7"
"CENSUS",2022,"YEAR","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT",30,"SHELBY","117","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","47.6"
"CENSUS",2022,"YEAR","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT",30,"TALLADEGA","121","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT",30,"TALLADEGA","121","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT",30,"TALLADEGA","121","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","(L)"
"CENSUS",2022,"YEAR","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT",30,"TALLADEGA","121","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","(L)"
"CENSUS",2022,"YEAR","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT",30,"TUSCALOOSA","125","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT",30,"TUSCALOOSA","125","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT",30,"TUSCALOOSA","125","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","2","55.7"
"CENSUS",2022,"YEAR","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT",30,"TUSCALOOSA","125","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","2","52.7"
"CENSUS",2022,"YEAR","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT",30,"WALKER","127","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT",30,"WALKER","127","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT",30,"WALKER","127","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","55.7"
"CENSUS",2022,"YEAR","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT",30,"WALKER","127","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","52.7"
"CENSUS",2022,"YEAR","COUNTY","ALABAMA","01","WIREGRASS",60,"COVINGTON","039","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ALABAMA","01","WIREGRASS",60,"COVINGTON","039","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ALABAMA","01","WIREGRASS",60,"COVINGTON","039","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","(L)"
"CENSUS",2022,"YEAR","COUNTY","ALABAMA","01","WIREGRASS",60,"COVINGTON","039","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","(L)"
"CENSUS",2022,"YEAR","COUNTY","ALABAMA","01","WIREGRASS",60,"GENEVA","061","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ALABAMA","01","WIREGRASS",60,"GENEVA","061","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ALABAMA","01","WIREGRASS",60,"GENEVA","061","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","(L)"
"CENSUS",2022,"YEAR","COUNTY","ALABAMA","01","WIREGRASS",60,"GENEVA","061","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","(L)"
"CENSUS",2022,"YEAR","COUNTY","ALABAMA","01","WIREGRASS",60,"HOUSTON","069","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","13.2"
"CENSUS",2022,"YEAR","COUNTY","ALABAMA","01","WIREGRASS",60,"HOUSTON","069","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","15.7"
"CENSUS",2022,"YEAR","COUNTY","ALABAMA","01","WIREGRASS",60,"HOUSTON","069","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","4","55.7"
"CENSUS",2022,"YEAR","COUNTY","ALABAMA","01","WIREGRASS",60,"HOUSTON","069","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","4","52.7"
"CENSUS",2022,"YEAR","COUNTY","ALABAMA","01","WIREGRASS",60,"RUSSELL","113","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ALABAMA","01","WIREGRASS",60,"RUSSELL","113","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ALABAMA","01","WIREGRASS",60,"RUSSELL","113","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","(L)"
"CENSUS",2022,"YEAR","COUNTY","ALABAMA","01","WIREGRASS",60,"RUSSELL","113","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","(L)"
"CENSUS",2022,"YEAR","COUNTY","ALASKA","02","KENAI PENINSULA",30,"KENAI PENINSULA",NA,"STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ALASKA","02","KENAI PENINSULA",30,"KENAI PENINSULA",NA,"STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","4","(L)"
"CENSUS",2022,"YEAR","COUNTY","ALASKA","02","KENAI PENINSULA",30,"KENAI PENINSULA",NA,"STRAWBERRIES ",NA,"Total ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ALASKA","02","KENAI PENINSULA",30,"KENAI PENINSULA",NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","21","(L)"
"CENSUS",2022,"YEAR","COUNTY","ALASKA","02","KENAI PENINSULA",30,"KENAI PENINSULA",NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","24","(L)"
"CENSUS",2022,"YEAR","COUNTY","ALASKA","02","KENAI PENINSULA",30,"KENAI PENINSULA",NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","6","(L)"
"CENSUS",2022,"YEAR","COUNTY","ALASKA","02","MATANUSKA-SUSITNA-ANCHORAGE",20,"ANCHORAGE",NA,"STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ALASKA","02","MATANUSKA-SUSITNA-ANCHORAGE",20,"ANCHORAGE",NA,"STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ALASKA","02","MATANUSKA-SUSITNA-ANCHORAGE",20,"ANCHORAGE",NA,"STRAWBERRIES ",NA,"Total ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ALASKA","02","MATANUSKA-SUSITNA-ANCHORAGE",20,"ANCHORAGE",NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","11","(L)"
"CENSUS",2022,"YEAR","COUNTY","ALASKA","02","MATANUSKA-SUSITNA-ANCHORAGE",20,"ANCHORAGE",NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","12","(L)"
"CENSUS",2022,"YEAR","COUNTY","ALASKA","02","MATANUSKA-SUSITNA-ANCHORAGE",20,"ANCHORAGE",NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","(L)"
"CENSUS",2022,"YEAR","COUNTY","ALASKA","02","SOUTHEAST",40,"JUNEAU",NA,"STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(Z)","(L)"
"CENSUS",2022,"YEAR","COUNTY","ALASKA","02","SOUTHEAST",40,"JUNEAU",NA,"STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(Z)","(L)"
"CENSUS",2022,"YEAR","COUNTY","ALASKA","02","SOUTHEAST",40,"JUNEAU",NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","3","(L)"
"CENSUS",2022,"YEAR","COUNTY","ALASKA","02","SOUTHEAST",40,"JUNEAU",NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","3","(L)"
"CENSUS",2022,"YEAR","COUNTY","ALASKA","02","SOUTHWEST & WEST",50,"ALEUTIAN ISLANDS",NA,"STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ALASKA","02","SOUTHWEST & WEST",50,"ALEUTIAN ISLANDS",NA,"STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ALASKA","02","SOUTHWEST & WEST",50,"ALEUTIAN ISLANDS",NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","2","(L)"
"CENSUS",2022,"YEAR","COUNTY","ALASKA","02","SOUTHWEST & WEST",50,"ALEUTIAN ISLANDS",NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","2","(L)"
"CENSUS",2022,"YEAR","COUNTY","ALASKA","02","TANANA VALLEY",10,"FAIRBANKS NORTH STAR",NA,"STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ALASKA","02","TANANA VALLEY",10,"FAIRBANKS NORTH STAR",NA,"STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","7","(L)"
"CENSUS",2022,"YEAR","COUNTY","ALASKA","02","TANANA VALLEY",10,"FAIRBANKS NORTH STAR",NA,"STRAWBERRIES ",NA,"Total ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ALASKA","02","TANANA VALLEY",10,"FAIRBANKS NORTH STAR",NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","8","(L)"
"CENSUS",2022,"YEAR","COUNTY","ALASKA","02","TANANA VALLEY",10,"FAIRBANKS NORTH STAR",NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","9","(L)"
"CENSUS",2022,"YEAR","COUNTY","ALASKA","02","TANANA VALLEY",10,"FAIRBANKS NORTH STAR",NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","(L)"
"CENSUS",2022,"YEAR","COUNTY","ARIZONA","04","NORTHERN",10,"MOHAVE","015","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(Z)","63.2"
"CENSUS",2022,"YEAR","COUNTY","ARIZONA","04","NORTHERN",10,"MOHAVE","015","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(Z)","61.0"
"CENSUS",2022,"YEAR","COUNTY","ARIZONA","04","NORTHERN",10,"MOHAVE","015","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","3","52.7"
"CENSUS",2022,"YEAR","COUNTY","ARIZONA","04","NORTHERN",10,"MOHAVE","015","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","3","35.0"
"CENSUS",2022,"YEAR","COUNTY","ARIZONA","04","NORTHERN",10,"NAVAJO","017","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","63.2"
"CENSUS",2022,"YEAR","COUNTY","ARIZONA","04","NORTHERN",10,"NAVAJO","017","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","2","61.0"
"CENSUS",2022,"YEAR","COUNTY","ARIZONA","04","NORTHERN",10,"NAVAJO","017","STRAWBERRIES ",NA,"Total ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(Z)","(H)"
"CENSUS",2022,"YEAR","COUNTY","ARIZONA","04","NORTHERN",10,"NAVAJO","017","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","7","52.7"
"CENSUS",2022,"YEAR","COUNTY","ARIZONA","04","NORTHERN",10,"NAVAJO","017","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","10","35.0"
"CENSUS",2022,"YEAR","COUNTY","ARIZONA","04","NORTHERN",10,"NAVAJO","017","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","3","48.4"
"CENSUS",2022,"YEAR","COUNTY","ARIZONA","04","NORTHERN",10,"YAVAPAI","025","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ARIZONA","04","NORTHERN",10,"YAVAPAI","025","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(Z)","61.0"
"CENSUS",2022,"YEAR","COUNTY","ARIZONA","04","NORTHERN",10,"YAVAPAI","025","STRAWBERRIES ",NA,"Total ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ARIZONA","04","NORTHERN",10,"YAVAPAI","025","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","(L)"
"CENSUS",2022,"YEAR","COUNTY","ARIZONA","04","NORTHERN",10,"YAVAPAI","025","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","4","35.0"
"CENSUS",2022,"YEAR","COUNTY","ARIZONA","04","NORTHERN",10,"YAVAPAI","025","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","3","48.4"
"CENSUS",2022,"YEAR","COUNTY","ARIZONA","04","SOUTHERN",80,"COCHISE","003","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ARIZONA","04","SOUTHERN",80,"COCHISE","003","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ARIZONA","04","SOUTHERN",80,"COCHISE","003","STRAWBERRIES ",NA,"Total ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ARIZONA","04","SOUTHERN",80,"COCHISE","003","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","52.7"
"CENSUS",2022,"YEAR","COUNTY","ARIZONA","04","SOUTHERN",80,"COCHISE","003","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","35.0"
"CENSUS",2022,"YEAR","COUNTY","ARIZONA","04","SOUTHERN",80,"COCHISE","003","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","48.4"
"CENSUS",2022,"YEAR","COUNTY","ARIZONA","04","SOUTHERN",80,"MARICOPA","013","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","63.2"
"CENSUS",2022,"YEAR","COUNTY","ARIZONA","04","SOUTHERN",80,"MARICOPA","013","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ARIZONA","04","SOUTHERN",80,"MARICOPA","013","STRAWBERRIES ",NA,"Total ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ARIZONA","04","SOUTHERN",80,"MARICOPA","013","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","3","52.7"
"CENSUS",2022,"YEAR","COUNTY","ARIZONA","04","SOUTHERN",80,"MARICOPA","013","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","5","35.0"
"CENSUS",2022,"YEAR","COUNTY","ARIZONA","04","SOUTHERN",80,"MARICOPA","013","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","2","48.4"
"CENSUS",2022,"YEAR","COUNTY","ARIZONA","04","SOUTHERN",80,"SANTA CRUZ","023","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ARIZONA","04","SOUTHERN",80,"SANTA CRUZ","023","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ARIZONA","04","SOUTHERN",80,"SANTA CRUZ","023","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","52.7"
"CENSUS",2022,"YEAR","COUNTY","ARIZONA","04","SOUTHERN",80,"SANTA CRUZ","023","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","35.0"
"CENSUS",2022,"YEAR","COUNTY","ARKANSAS","05","CENTRAL",50,"FAULKNER","045","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ARKANSAS","05","CENTRAL",50,"FAULKNER","045","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ARKANSAS","05","CENTRAL",50,"FAULKNER","045","STRAWBERRIES ",NA,"Total ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(Z)","88.3"
"CENSUS",2022,"YEAR","COUNTY","ARKANSAS","05","CENTRAL",50,"FAULKNER","045","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","(L)"
"CENSUS",2022,"YEAR","COUNTY","ARKANSAS","05","CENTRAL",50,"FAULKNER","045","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","4","61.7"
"CENSUS",2022,"YEAR","COUNTY","ARKANSAS","05","CENTRAL",50,"FAULKNER","045","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","3","64.9"
"CENSUS",2022,"YEAR","COUNTY","ARKANSAS","05","CENTRAL",50,"PULASKI","119","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ARKANSAS","05","CENTRAL",50,"PULASKI","119","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ARKANSAS","05","CENTRAL",50,"PULASKI","119","STRAWBERRIES ",NA,"Total ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ARKANSAS","05","CENTRAL",50,"PULASKI","119","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","4","60.2"
"CENSUS",2022,"YEAR","COUNTY","ARKANSAS","05","CENTRAL",50,"PULASKI","119","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","4","61.7"
"CENSUS",2022,"YEAR","COUNTY","ARKANSAS","05","CENTRAL",50,"PULASKI","119","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","64.9"
"CENSUS",2022,"YEAR","COUNTY","ARKANSAS","05","CENTRAL",50,"SALINE","125","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ARKANSAS","05","CENTRAL",50,"SALINE","125","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ARKANSAS","05","CENTRAL",50,"SALINE","125","STRAWBERRIES ",NA,"Total ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ARKANSAS","05","CENTRAL",50,"SALINE","125","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","3","60.2"
"CENSUS",2022,"YEAR","COUNTY","ARKANSAS","05","CENTRAL",50,"SALINE","125","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","3","61.7"
"CENSUS",2022,"YEAR","COUNTY","ARKANSAS","05","CENTRAL",50,"SALINE","125","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","64.9"
"CENSUS",2022,"YEAR","COUNTY","ARKANSAS","05","EAST CENTRAL",60,"LONOKE","085","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","12","75.8"
"CENSUS",2022,"YEAR","COUNTY","ARKANSAS","05","EAST CENTRAL",60,"LONOKE","085","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","12","75.3"
